Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
534,0.215,"4,350",-0.010,-4.35,0.220,'5657,PARKSON HOLDINGS BERHAD,25 Oct 2019,0.230,0.23,0.220,MAIN MARKET,0.230,s,CONSUMER PRODUCTS & SERVICES,0.220,171,05:00PM,"5,519",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5657
535,0.340,100,0.015,+4.41,0.355,'6912,PASDEC HOLDINGS BERHAD,25 Oct 2019,0.355,0.34,0.355,MAIN MARKET,0.355,s,PROPERTY,0.350,150,05:00PM,650,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6912
536,1.770,199,-0.020,-1.12,1.770,'5212,PAVILION REAL ESTATE INVESTMENT TRUST,25 Oct 2019,1.790,1.79,1.770,MAIN MARKET,1.780,s,REAL ESTATE INVESTMENT TRUSTS,1.780,310,05:00PM,"1,630",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5212
537,1.120,10,-,-,1.120,'5041,PBA HOLDINGS BHD,25 Oct 2019,1.120,1.12,1.120,MAIN MARKET,1.120,s,UTILITIES,1.150,140,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5041
538,0.405,"11,706",-,-,0.410,'6068,PCCS GROUP BERHAD,25 Oct 2019,0.415,0.41,0.405,MAIN MARKET,0.410,s,CONSUMER PRODUCTS & SERVICES,0.410,"2,427",05:00PM,"10,615",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6068
539,0.030,"61,002",-,-,0.035,'6254,PDZ HOLDINGS BHD,25 Oct 2019,0.035,0.035,0.030,MAIN MARKET,0.030,s,TRANSPORTATION & LOGISTICS,0.035,"38,895",05:00PM,35,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6254
540,1.200,187,-0.020,-1.64,1.200,'5271,PECCA GROUP BERHAD,25 Oct 2019,1.220,1.22,1.200,MAIN MARKET,1.220,s,INDUSTRIAL PRODUCTS & SERVICES,1.210,230,05:00PM,"2,323",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5271
541,0.005,"5,667,715",0.005,+100.00,0.010,'4464,PEGASUS HEIGHTS BERHAD,25 Oct 2019,0.010,0.005,0.005,MAIN MARKET,0.005,s,PROPERTY,0.010,"2,210,598",05:00PM,"3,809",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4464
542,0.280,180,-,-,-,'7190,PELANGI PUBLISHING GROUP BHD.,25 Oct 2019,-,0.325,-,MAIN MARKET,-,s,TELECOMMUNICATIONS & MEDIA,0.350,200,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7190
543,0.310,999,-,-,0.315,'5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,25 Oct 2019,0.325,0.315,0.310,MAIN MARKET,0.320,s,CONSUMER PRODUCTS & SERVICES,0.315,49,05:00PM,171,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5231
544,0.370,140,-,-,0.400,'9997,PENSONIC HOLDINGS BERHAD,25 Oct 2019,0.400,0.4,0.370,MAIN MARKET,0.370,s,CONSUMER PRODUCTS & SERVICES,0.450,139,05:00PM,419,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9997
545,4.680,618,-0.090,-1.89,4.680,'7160,PENTAMASTER CORPORATION BERHAD,25 Oct 2019,4.740,4.77,4.620,MAIN MARKET,4.740,s,TECHNOLOGY,4.690,30,05:00PM,"33,182",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7160
546,0.295,30,-,-,0.305,'8346,PERAK CORPORATION BERHAD,25 Oct 2019,0.305,0.305,0.305,MAIN MARKET,0.305,s,TRANSPORTATION & LOGISTICS,0.305,7,05:00PM,50,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8346
547,0.215,"19,350",-0.005,-2.27,0.215,'0186,PERAK TRANSIT BERHAD,25 Oct 2019,0.220,0.22,0.215,MAIN MARKET,0.220,s,CONSUMER PRODUCTS & SERVICES,0.220,"18,015",05:00PM,"6,903",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0186
548,0.365,"3,752",-,-,0.370,'7108,PERDANA PETROLEUM BERHAD,25 Oct 2019,0.380,0.37,0.360,MAIN MARKET,0.375,s,ENERGY,0.370,"10,246",05:00PM,"48,865",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7108
549,-,-,-,-,-,'0047,PERISAI PETROLEUM TEKNOLOGI BHD,25 Oct 2019,-,0.005,-,MAIN MARKET,-,Ss,ENERGY,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0047
550,0.680,20,0.020,+3.03,0.680,'7080,PERMAJU INDUSTRIES BERHAD,25 Oct 2019,0.685,0.66,0.650,MAIN MARKET,0.655,s,CONSUMER PRODUCTS & SERVICES,0.695,220,05:00PM,"59,059",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7080
551,0.210,"7,796",-,-,0.215,'8311,PESONA METRO HOLDINGS BERHAD,25 Oct 2019,0.215,0.215,0.215,MAIN MARKET,0.215,s,CONSTRUCTION,0.220,"1,880",05:00PM,763,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8311
552,1.310,299,-0.020,-1.50,1.310,'5219,PESTECH INTERNATIONAL BERHAD,25 Oct 2019,1.340,1.33,1.310,MAIN MARKET,1.330,s,INDUSTRIAL PRODUCTS & SERVICES,1.320,296,05:00PM,"3,100",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5219
553,1.420,445,-0.040,-2.70,1.440,'5133,PETRA ENERGY BERHAD,25 Oct 2019,1.490,1.48,1.420,MAIN MARKET,1.480,s,ENERGY,1.440,201,05:00PM,"3,666",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5133
554,5.000,78,-0.020,-0.40,5.010,'3042,PETRON MALAYSIA REFINING & MARKETING BHD,25 Oct 2019,5.010,5.03,5.000,MAIN MARKET,5.010,s,ENERGY,5.030,2,05:00PM,320,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3042
555,7.430,20,-0.010,-0.13,7.440,'5183,PETRONAS CHEMICALS GROUP BERHAD,25 Oct 2019,7.470,7.45,7.410,MAIN MARKET,7.470,s,INDUSTRIAL PRODUCTS & SERVICES,7.450,"15,114",05:00PM,"18,861",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5183
556,23.400,5,-,-,23.460,'5681,PETRONAS DAGANGAN BHD,25 Oct 2019,23.700,23.46,23.320,MAIN MARKET,23.500,s,CONSUMER PRODUCTS & SERVICES,23.460,386,05:00PM,"3,025",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5681
557,16.480,553,0.080,+0.49,16.480,'6033,PETRONAS GAS BERHAD,25 Oct 2019,16.600,16.4,16.460,MAIN MARKET,16.560,s,UTILITIES,16.580,14,05:00PM,"3,873",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6033
558,2.460,16,0.010,+0.41,2.460,'7081,PHARMANIAGA BERHAD,25 Oct 2019,2.490,2.45,2.450,MAIN MARKET,2.480,s,HEALTH CARE,2.480,201,05:00PM,538,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7081
559,0.785,32,-,-,0.830,'5622,PIMPINAN EHSAN BERHAD,25 Oct 2019,0.830,0.83,0.830,MAIN MARKET,0.830,s,CONSTRUCTION,0.830,6,05:00PM,240,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5622
560,0.255,397,-0.010,-3.77,0.255,'1902,PINEHILL PACIFIC BERHAD,25 Oct 2019,0.255,0.265,0.255,MAIN MARKET,0.255,s,PLANTATION,0.260,238,05:00PM,60,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1902
561,3.290,1,0.100,+3.03,3.400,'9598,PINTARAS JAYA BHD,25 Oct 2019,3.400,3.3,3.310,MAIN MARKET,3.310,s,CONSTRUCTION,3.400,549,05:00PM,2,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9598
562,0.140,"1,900",-,-,-,'7163,PJBUMI BERHAD,25 Oct 2019,-,0.14,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.180,100,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7163
563,1.020,40,-,-,-,'7055,PLB ENGINEERING BERHAD,25 Oct 2019,-,1.15,-,MAIN MARKET,-,s,PROPERTY,1.130,300,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7055
564,1.330,30,-,-,1.320,'5075,PLENITUDE BERHAD,25 Oct 2019,1.320,1.32,1.320,MAIN MARKET,1.320,s,PROPERTY,1.390,90,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5075
565,0.675,50,-,-,-,'9695,PLS PLANTATIONS BERHAD,25 Oct 2019,-,0.7,-,MAIN MARKET,-,s,PLANTATION,0.700,700,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9695
566,3.150,50,-,-,-,'7172,PMB TECHNOLOGY BERHAD,25 Oct 2019,-,3.15,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,3.190,16,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7172
567,0.535,79,-,-,0.535,'6637,PNE PCB BERHAD,25 Oct 2019,0.535,0.535,0.535,MAIN MARKET,0.535,s,INDUSTRIAL PRODUCTS & SERVICES,0.540,333,05:00PM,21,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6637
568,1.500,660,0.010,+0.66,1.520,'7088,POH HUAT RESOURCES HOLDINGS BERHAD,25 Oct 2019,1.520,1.51,1.510,MAIN MARKET,1.520,s,CONSUMER PRODUCTS & SERVICES,1.520,62,05:00PM,643,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7088
569,0.495,30,-,-,-,'5080,POH KONG HOLDINGS BERHAD,25 Oct 2019,-,0.5,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.505,899,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5080
570,0.360,50,-,-,-,'8117,POLY GLASS FIBRE (M) BERHAD,25 Oct 2019,-,0.395,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.395,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8117
571,1.560,"1,499",-,-,1.560,'4634,POS MALAYSIA BERHAD,25 Oct 2019,1.580,1.56,1.540,MAIN MARKET,1.560,s,TRANSPORTATION & LOGISTICS,1.580,745,05:00PM,"12,029",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4634
572,2.160,119,-0.020,-0.91,2.180,'7237,POWER ROOT BERHAD,25 Oct 2019,2.200,2.2,2.170,MAIN MARKET,2.200,s,CONSUMER PRODUCTS & SERVICES,2.180,9,05:00PM,990,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7237
573,18.000,54,0.020,+0.11,18.020,'4065,PPB GROUP BERHAD,25 Oct 2019,18.060,18.0,17.940,MAIN MARKET,18.060,s,CONSUMER PRODUCTS & SERVICES,18.040,54,05:00PM,"6,875",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4065
574,4.790,98,-0.020,-0.42,4.790,'8869,PRESS METAL ALUMINIUM HOLDINGS BERHAD,25 Oct 2019,4.820,4.81,4.770,MAIN MARKET,4.810,s,INDUSTRIAL PRODUCTS & SERVICES,4.800,100,05:00PM,"2,010",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8869
575,0.420,525,-,-,0.425,'9873,PRESTAR RESOURCES BERHAD,25 Oct 2019,0.425,0.425,0.420,MAIN MARKET,0.420,s,INDUSTRIAL PRODUCTS & SERVICES,0.425,573,05:00PM,730,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9873
576,0.480,"11,428",-0.005,-1.03,0.480,'5204,PRESTARIANG BERHAD,25 Oct 2019,0.490,0.485,0.480,MAIN MARKET,0.485,s,TECHNOLOGY,0.485,"7,027",05:00PM,"43,372",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5204
577,0.760,"2,948",0.005,+0.66,0.765,'7168,PRG HOLDINGS BERHAD,25 Oct 2019,0.800,0.76,0.760,MAIN MARKET,0.765,s,CONSUMER PRODUCTS & SERVICES,0.765,587,05:00PM,"34,030",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7168
578,0.050,"434,875",-,-,0.055,'7123,PRICEWORTH INTERNATIONAL BERHAD,25 Oct 2019,0.055,0.055,0.050,MAIN MARKET,0.050,s,INDUSTRIAL PRODUCTS & SERVICES,0.055,"202,307",05:00PM,"75,439",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7123
579,0.100,"13,707",-,-,0.105,'7145,PRINSIPTEK CORPORATION BERHAD,25 Oct 2019,0.105,0.105,0.100,MAIN MARKET,0.100,s,CONSTRUCTION,0.105,"16,136",05:00PM,"31,903",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7145
580,0.115,70,-,-,-,'7201,PROGRESSIVE IMPACT CORPORATION BERHAD,25 Oct 2019,-,0.12,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.120,650,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7201
581,0.870,229,-0.025,-2.79,0.870,'8966,PROLEXUS BERHAD,25 Oct 2019,0.900,0.895,0.870,MAIN MARKET,0.900,s,CONSUMER PRODUCTS & SERVICES,0.875,47,05:00PM,"2,648",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8966
582,0.240,"3,997",-0.005,-2.04,0.240,'5070,PROTASCO BERHAD,25 Oct 2019,0.250,0.245,0.240,MAIN MARKET,0.245,s,CONSTRUCTION,0.250,"2,132",05:00PM,"3,810",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5070
583,4.570,99,-0.030,-0.65,4.570,'5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,25 Oct 2019,4.600,4.6,4.570,MAIN MARKET,4.600,s,INDUSTRIAL PRODUCTS & SERVICES,4.620,10,05:00PM,23,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5436
584,19.240,70,0.040,+0.21,19.260,'1295,PUBLIC BANK BERHAD,25 Oct 2019,19.280,19.22,19.200,MAIN MARKET,19.280,s,FINANCIAL SERVICES,19.260,"1,717",05:00PM,"13,537",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1295
585,0.665,116,-0.020,-2.90,0.670,'8273,PUBLIC PACKAGES HOLDINGS BHD,25 Oct 2019,0.675,0.69,0.660,MAIN MARKET,0.675,s,INDUSTRIAL PRODUCTS & SERVICES,0.670,88,05:00PM,"1,150",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8273
586,0.260,405,-,-,0.265,'6807,PUNCAK NIAGA HOLDINGS BERHAD,25 Oct 2019,0.265,0.265,0.260,MAIN MARKET,0.265,s,CONSTRUCTION,0.265,10,05:00PM,"4,035",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6807
587,0.715,55,0.025,+3.50,0.740,'7134,PWF CONSOLIDATED BERHAD,25 Oct 2019,0.740,0.715,0.740,MAIN MARKET,0.740,s,CONSUMER PRODUCTS & SERVICES,0.730,103,05:00PM,30,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7134
588,7.140,111,-,-,7.170,'7084,QL RESOURCES BERHAD,25 Oct 2019,7.200,7.17,7.110,MAIN MARKET,7.200,s,CONSUMER PRODUCTS & SERVICES,7.170,"3,209",05:00PM,"2,301",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7084
589,0.750,"2,000",-,-,-,'7544,QUALITY CONCRETE HOLDINGS BERHAD,25 Oct 2019,-,0.8,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.050,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7544
590,0.230,470,-,-,-,'7498,RALCO CORPORATION BERHAD,25 Oct 2019,-,0.23,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.280,383,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7498
591,1.240,200,-,-,1.250,'5272,RANHILL HOLDINGS BERHAD,25 Oct 2019,1.260,1.25,1.240,MAIN MARKET,1.250,s,UTILITIES,1.250,"1,669",05:00PM,"1,593",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5272
592,6.010,18,-,-,6.010,'7765,RAPID SYNERGY BERHAD,25 Oct 2019,6.030,6.01,5.900,MAIN MARKET,5.900,s,PROPERTY,6.030,480,05:00PM,676,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7765
593,1.540,744,-0.010,-0.65,1.540,'9296,RCE CAPITAL BERHAD,25 Oct 2019,1.550,1.55,1.540,MAIN MARKET,1.550,s,FINANCIAL SERVICES,1.550,527,05:00PM,734,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9296
594,0.195,"16,231",-,-,0.195,'5256,REACH ENERGY BERHAD,25 Oct 2019,0.200,0.195,0.195,MAIN MARKET,0.200,s,ENERGY,0.200,"9,407",05:00PM,"19,844",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5256
595,-,-,-,-,-,'5270,RED SENA BERHAD,25 Oct 2019,-,0.505,-,MAIN MARKET,-,Ss,SPECIAL PURPOSE ACQUISITION COMPANY,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5270
596,0.305,250,-,-,0.310,'7232,RESINTECH BERHAD,25 Oct 2019,0.310,0.31,0.310,MAIN MARKET,0.310,s,INDUSTRIAL PRODUCTS & SERVICES,0.315,300,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7232
597,0.270,50,-,-,-,'9946,REX INDUSTRY BERHAD,25 Oct 2019,-,0.29,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.300,98,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9946
598,0.175,"2,062",-,-,0.175,'0037,RGB INTERNATIONAL BHD,25 Oct 2019,0.180,0.175,0.175,MAIN MARKET,0.175,s,CONSUMER PRODUCTS & SERVICES,0.180,"27,607",05:00PM,"4,666",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0037
599,0.145,"1,260",-,-,0.145,'9954,RGT BERHAD,25 Oct 2019,0.145,0.145,0.140,MAIN MARKET,0.140,s,INDUSTRIAL PRODUCTS & SERVICES,0.150,"3,050",05:00PM,"1,805",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9954
600,5.590,"5,298",-0.010,-0.18,5.590,'1066,RHB BANK BERHAD,25 Oct 2019,5.640,5.6,5.580,MAIN MARKET,5.600,s,FINANCIAL SERVICES,5.600,"7,900",05:00PM,"35,943",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1066
601,0.685,20,-0.010,-1.39,0.710,'5278,RHONE MA HOLDINGS BERHAD,25 Oct 2019,0.710,0.72,0.660,MAIN MARKET,0.660,s,CONSUMER PRODUCTS & SERVICES,0.730,880,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5278
602,0.120,"16,923",-,-,0.120,'5113,RIMBUNAN SAWIT BERHAD,25 Oct 2019,0.125,0.12,0.120,MAIN MARKET,0.125,s,PLANTATION,0.125,"3,600",05:00PM,"3,934",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5113
603,2.800,50,-,-,-,'2542,RIVERVIEW RUBBER ESTATES BERHAD,25 Oct 2019,-,2.82,-,MAIN MARKET,-,s,PLANTATION,3.000,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2542
604,0.590,"1,563",0.035,+6.31,0.590,'9741,ROHAS TECNIC BERHAD,25 Oct 2019,0.630,0.555,0.565,MAIN MARKET,0.570,s,INDUSTRIAL PRODUCTS & SERVICES,0.595,"1,640",05:00PM,"368,565",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9741
605,0.565,100,-,-,-,'7803,RUBBEREX CORPORATION (M) BERHAD,25 Oct 2019,-,0.58,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.595,165,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7803
606,0.220,337,-,-,0.220,'8567,SALCON BERHAD,25 Oct 2019,0.225,0.22,0.220,MAIN MARKET,0.220,s,UTILITIES,0.225,"6,900",05:00PM,"8,677",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8567
607,0.940,41,-0.010,-1.05,0.940,'0183,SALUTICA BERHAD,25 Oct 2019,0.985,0.95,0.935,MAIN MARKET,0.955,s,CONSUMER PRODUCTS & SERVICES,0.945,670,05:00PM,"39,455",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0183
608,7.990,27,-0.040,-0.50,7.990,'9822,SAM ENGINEERING & EQUIPMENT (M) BERHAD,25 Oct 2019,8.050,8.03,7.990,MAIN MARKET,8.010,s,INDUSTRIAL PRODUCTS & SERVICES,8.040,36,05:00PM,233,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9822
609,0.580,10,-0.005,-0.85,0.580,'5147,SAMCHEM HOLDINGS BERHAD,25 Oct 2019,0.585,0.585,0.575,MAIN MARKET,0.585,s,INDUSTRIAL PRODUCTS & SERVICES,0.585,158,05:00PM,"1,986",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5147
610,0.305,80,0.020,+6.90,0.310,'7943,SAND NISKO CAPITAL BERHAD,25 Oct 2019,0.310,0.29,0.300,MAIN MARKET,0.300,s,CONSUMER PRODUCTS & SERVICES,0.320,100,05:00PM,598,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7943
611,0.270,"159,583",-,-,0.270,'5218,SAPURA ENERGY BERHAD,25 Oct 2019,0.275,0.27,0.265,MAIN MARKET,0.270,s,ENERGY,0.275,"188,091",05:00PM,"409,392",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5218
612,0.705,50,-,-,-,'7811,SAPURA INDUSTRIAL BERHAD,25 Oct 2019,-,0.71,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.720,115,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7811
613,0.525,50,0.005,+0.97,0.520,'4596,SAPURA RESOURCES BERHAD,25 Oct 2019,0.520,0.515,0.520,MAIN MARKET,0.520,s,PROPERTY,0.580,10,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4596
614,0.260,66,0.010,+4.00,0.260,'5170,SARAWAK CABLE BERHAD,25 Oct 2019,0.270,0.25,0.255,MAIN MARKET,0.255,s,INDUSTRIAL PRODUCTS & SERVICES,0.275,442,05:00PM,"1,260",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5170
615,1.690,248,-,-,1.690,'9237,SARAWAK CONSOLIDATED INDUSTRIES BERHAD,25 Oct 2019,1.710,1.69,1.650,MAIN MARKET,1.710,s,INDUSTRIAL PRODUCTS & SERVICES,1.700,73,05:00PM,"3,319",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9237
616,2.290,50,-0.190,-7.63,2.300,'5126,SARAWAK OIL PALMS BERHAD,25 Oct 2019,2.350,2.49,2.300,MAIN MARKET,2.310,s,PLANTATION,2.300,58,05:00PM,616,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5126
617,1.390,50,-,-,-,'5135,SARAWAK PLANTATION BERHAD,25 Oct 2019,-,1.46,-,MAIN MARKET,-,s,PLANTATION,1.600,99,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5135
618,0.165,"7,650",-,-,0.165,'5252,SASBADI HOLDINGS BERHAD,25 Oct 2019,0.170,0.165,0.165,MAIN MARKET,0.170,s,TELECOMMUNICATIONS & MEDIA,0.170,"4,318",05:00PM,550,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5252
619,0.230,760,-0.005,-2.13,0.230,'5157,SAUDEE GROUP BERHAD,25 Oct 2019,0.230,0.235,0.230,MAIN MARKET,0.230,s,CONSUMER PRODUCTS & SERVICES,0.250,200,05:00PM,300,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5157
