,Date,Status,Day
5656,20161216,Open,Friday
5657,20161219,Open,Monday
5658,20161220,Open,Tuesday
5659,20161221,Open,Wednesday
5660,20161222,Open,Thursday
5661,20161223,Open,Friday
5662,20161227,Open,Tuesday
5663,20161228,Open,Wednesday
5664,20161229,Open,Thursday
5665,20161230,Open,Friday
5666,20170103,Open,Tuesday
5667,20170104,Open,Wednesday
5668,20170105,Open,Thursday
5669,20170106,Open,Friday
5670,20170109,Open,Monday
5671,20170110,Open,Tuesday
5672,20170111,Open,Wednesday
5673,20170112,Open,Thursday
5674,20170113,Open,Friday
5675,20170116,Open,Monday
5676,20170117,Open,Tuesday
5677,20170118,Open,Wednesday
5678,20170119,Open,Thursday
5679,20170120,Open,Friday
5680,20170123,Open,Monday
5681,20170124,Open,Tuesday
5682,20170125,Open,Wednesday
5683,20170126,Open,Thursday
5684,20170127,Open,Friday
5685,20170131,Open,Tuesday
5686,20170202,Open,Thursday
5687,20170203,Open,Friday
5688,20170206,Open,Monday
5689,20170207,Open,Tuesday
5690,20170208,Open,Wednesday
5691,20170210,Open,Friday
5692,20170213,Open,Monday
5693,20170214,Open,Tuesday
5694,20170215,Open,Wednesday
5695,20170216,Open,Thursday
5696,20170217,Open,Friday
5697,20170220,Open,Monday
5698,20170221,Open,Tuesday
5699,20170222,Open,Wednesday
5700,20170223,Open,Thursday
5701,20170224,Open,Friday
5702,20170227,Open,Monday
5703,20170228,Open,Tuesday
5704,20170301,Open,Wednesday
5705,20170302,Open,Thursday
5706,20170303,Open,Friday
5707,20170306,Open,Monday
5708,20170307,Open,Tuesday
5709,20170308,Open,Wednesday
5710,20170309,Open,Thursday
5711,20170310,Open,Friday
5712,20170313,Open,Monday
5713,20170314,Open,Tuesday
5714,20170315,Open,Wednesday
5715,20170316,Open,Thursday
5716,20170317,Open,Friday
5717,20170320,Open,Monday
5718,20170321,Open,Tuesday
5719,20170322,Open,Wednesday
5720,20170323,Open,Thursday
5721,20170324,Open,Friday
5722,20170327,Open,Monday
5723,20170328,Open,Tuesday
5724,20170329,Open,Wednesday
5725,20170330,Open,Thursday
5726,20170331,Open,Friday
5727,20170403,Open,Monday
5728,20170404,Open,Tuesday
5729,20170405,Open,Wednesday
5730,20170406,Open,Thursday
5731,20170407,Open,Friday
5732,20170410,Open,Monday
5733,20170411,Open,Tuesday
5734,20170412,Open,Wednesday
5735,20170413,Open,Thursday
5736,20170414,Open,Friday
5737,20170417,Open,Monday
5738,20170418,Open,Tuesday
5739,20170419,Open,Wednesday
5740,20170420,Open,Thursday
5741,20170421,Open,Friday
5742,20170425,Open,Tuesday
5743,20170426,Open,Wednesday
5744,20170427,Open,Thursday
5745,20170428,Open,Friday
5746,20170502,Open,Tuesday
5747,20170503,Open,Wednesday
5748,20170504,Open,Thursday
5749,20170505,Open,Friday
5750,20170508,Open,Monday
5751,20170509,Open,Tuesday
5752,20170511,Open,Thursday
5753,20170512,Open,Friday
5754,20170515,Open,Monday
5755,20170516,Open,Tuesday
5756,20170517,Open,Wednesday
5757,20170518,Open,Thursday
5758,20170519,Open,Friday
5759,20170522,Open,Monday
5760,20170523,Open,Tuesday
5761,20170524,Open,Wednesday
5762,20170525,Open,Thursday
5763,20170526,Open,Friday
5764,20170529,Open,Monday
5765,20170530,Open,Tuesday
5766,20170531,Open,Wednesday
5767,20170601,Open,Thursday
5768,20170602,Open,Friday
5769,20170605,Open,Monday
5770,20170606,Open,Tuesday
5771,20170607,Open,Wednesday
5772,20170608,Open,Thursday
5773,20170609,Open,Friday
5774,20170613,Open,Tuesday
5775,20170614,Open,Wednesday
5776,20170615,Open,Thursday
5777,20170616,Open,Friday
5778,20170619,Open,Monday
5779,20170620,Open,Tuesday
5780,20170621,Open,Wednesday
5781,20170622,Open,Thursday
5782,20170623,Open,Friday
5783,20170628,Open,Wednesday
5784,20170629,Open,Thursday
5785,20170630,Open,Friday
5786,20170703,Open,Monday
5787,20170704,Open,Tuesday
5788,20170705,Open,Wednesday
5789,20170706,Open,Thursday
5790,20170707,Open,Friday
5791,20170710,Open,Monday
5792,20170711,Open,Tuesday
5793,20170712,Open,Wednesday
5794,20170713,Open,Thursday
5795,20170714,Open,Friday
5796,20170717,Open,Monday
5797,20170718,Open,Tuesday
5798,20170719,Open,Wednesday
5799,20170720,Open,Thursday
5800,20170721,Open,Friday
5801,20170724,Open,Monday
5802,20170725,Open,Tuesday
5803,20170726,Open,Wednesday
5804,20170727,Open,Thursday
5805,20170728,Open,Friday
5806,20170731,Open,Monday
5807,20170801,Open,Tuesday
5808,20170802,Open,Wednesday
5809,20170803,Open,Thursday
5810,20170804,Open,Friday
5811,20170807,Open,Monday
5812,20170808,Open,Tuesday
5813,20170809,Open,Wednesday
5814,20170810,Open,Thursday
5815,20170811,Open,Friday
5816,20170814,Open,Monday
5817,20170815,Open,Tuesday
5818,20170816,Open,Wednesday
5819,20170817,Open,Thursday
5820,20170818,Open,Friday
5821,20170821,Open,Monday
5822,20170822,Open,Tuesday
5823,20170823,Open,Wednesday
5824,20170824,Open,Thursday
5825,20170825,Open,Friday
5826,20170828,Open,Monday
5827,20170829,Open,Tuesday
5828,20170830,Open,Wednesday
5829,20170905,Open,Tuesday
5830,20170906,Open,Wednesday
5831,20170907,Open,Thursday
5832,20170908,Open,Friday
5833,20170911,Open,Monday
5834,20170912,Open,Tuesday
5835,20170913,Open,Wednesday
5836,20170914,Open,Thursday
5837,20170915,Open,Friday
5838,20170918,Open,Monday
5839,20170919,Open,Tuesday
5840,20170920,Open,Wednesday
5841,20170921,Open,Thursday
5842,20170925,Open,Monday
5843,20170926,Open,Tuesday
5844,20170927,Open,Wednesday
5845,20170928,Open,Thursday
5846,20170929,Open,Friday
5847,20171002,Open,Monday
5848,20171003,Open,Tuesday
5849,20171004,Open,Wednesday
5850,20171005,Open,Thursday
5851,20171006,Open,Friday
5852,20171009,Open,Monday
5853,20171010,Open,Tuesday
5854,20171011,Open,Wednesday
5855,20171012,Open,Thursday
5856,20171013,Open,Friday
5857,20171016,Open,Monday
5858,20171017,Open,Tuesday
5859,20171019,Open,Thursday
5860,20171020,Open,Friday
5861,20171023,Open,Monday
5862,20171024,Open,Tuesday
5863,20171025,Open,Wednesday
5864,20171026,Open,Thursday
5865,20171027,Open,Friday
5866,20171030,Open,Monday
5867,20171031,Open,Tuesday
5868,20171101,Open,Wednesday
5869,20171102,Open,Thursday
5870,20171103,Open,Friday
5871,20171106,Open,Monday
5872,20171107,Open,Tuesday
5873,20171108,Open,Wednesday
5874,20171109,Open,Thursday
5875,20171110,Open,Friday
5876,20171113,Open,Monday
5877,20171114,Open,Tuesday
5878,20171115,Open,Wednesday
5879,20171116,Open,Thursday
5880,20171117,Open,Friday
5881,20171120,Open,Monday
5882,20171121,Open,Tuesday
5883,20171122,Open,Wednesday
5884,20171123,Open,Thursday
5885,20171124,Open,Friday
5886,20171127,Open,Monday
5887,20171128,Open,Tuesday
5888,20171129,Open,Wednesday
5889,20171130,Open,Thursday
5890,20171204,Open,Monday
5891,20171205,Open,Tuesday
5892,20171206,Open,Wednesday
5893,20171207,Open,Thursday
5894,20171208,Open,Friday
5895,20171211,Open,Monday
5896,20171212,Open,Tuesday
5897,20171213,Open,Wednesday
5898,20171214,Open,Thursday
5899,20171215,Open,Friday
5900,20171218,Open,Monday
5901,20171219,Open,Tuesday
5902,20171220,Open,Wednesday
5903,20171221,Open,Thursday
5904,20171222,Open,Friday
5905,20171226,Open,Tuesday
5906,20171227,Open,Wednesday
5907,20171228,Open,Thursday
5908,20171229,Open,Friday
5909,20180102,Open,Tuesday
5910,20180103,Open,Wednesday
5911,20180104,Open,Thursday
5912,20180105,Open,Friday
5913,20180108,Open,Monday
5914,20180109,Open,Tuesday
5915,20180110,Open,Wednesday
5916,20180111,Open,Thursday
5917,20180112,Open,Friday
5918,20180115,Open,Monday
5919,20180116,Open,Tuesday
5920,20180117,Open,Wednesday
5921,20180118,Open,Thursday
5922,20180119,Open,Friday
5923,20180122,Open,Monday
5924,20180123,Open,Tuesday
5925,20180124,Open,Wednesday
5926,20180125,Open,Thursday
5927,20180126,Open,Friday
5928,20180129,Open,Monday
5929,20180130,Open,Tuesday
5930,20180202,Open,Friday
5931,20180205,Open,Monday
5932,20180206,Open,Tuesday
5933,20180207,Open,Wednesday
5934,20180208,Open,Thursday
5935,20180209,Open,Friday
5936,20180212,Open,Monday
5937,20180213,Open,Tuesday
5938,20180214,Open,Wednesday
5939,20180215,Open,Thursday
5940,20180219,Open,Monday
5941,20180220,Open,Tuesday
5942,20180221,Open,Wednesday
5943,20180222,Open,Thursday
5944,20180223,Open,Friday
5945,20180226,Open,Monday
5946,20180227,Open,Tuesday
5947,20180228,Open,Wednesday
5948,20180301,Open,Thursday
5949,20180302,Open,Friday
5950,20180305,Open,Monday
5951,20180306,Open,Tuesday
5952,20180307,Open,Wednesday
5953,20180308,Open,Thursday
5954,20180309,Open,Friday
5955,20180312,Open,Monday
5956,20180313,Open,Tuesday
5957,20180314,Open,Wednesday
5958,20180315,Open,Thursday
5959,20180316,Open,Friday
5960,20180319,Open,Monday
5961,20180320,Open,Tuesday
5962,20180321,Open,Wednesday
5963,20180322,Open,Thursday
5964,20180323,Open,Friday
5965,20180326,Open,Monday
5966,20180327,Open,Tuesday
5967,20180328,Open,Wednesday
5968,20180329,Open,Thursday
5969,20180330,Open,Friday
5970,20180402,Open,Monday
5971,20180403,Open,Tuesday
5972,20180404,Open,Wednesday
5973,20180405,Open,Thursday
5974,20180406,Open,Friday
5975,20180409,Open,Monday
5976,20180410,Open,Tuesday
5977,20180411,Open,Wednesday
5978,20180412,Open,Thursday
5979,20180413,Open,Friday
5980,20180416,Open,Monday
5981,20180417,Open,Tuesday
5982,20180418,Open,Wednesday
5983,20180419,Open,Thursday
5984,20180420,Open,Friday
5985,20180423,Open,Monday
5986,20180424,Open,Tuesday
5987,20180425,Open,Wednesday
5988,20180426,Open,Thursday
5989,20180427,Open,Friday
5990,20180430,Open,Monday
5991,20180502,Open,Wednesday
5992,20180503,Open,Thursday
5993,20180504,Open,Friday
5994,20180507,Open,Monday
5995,20180508,Open,Tuesday
5996,20180514,Open,Monday
5997,20180515,Open,Tuesday
5998,20180516,Open,Wednesday
5999,20180517,Open,Thursday
6000,20180518,Open,Friday
6001,20180521,Open,Monday
6002,20180522,Open,Tuesday
6003,20180523,Open,Wednesday
6004,20180524,Open,Thursday
6005,20180525,Open,Friday
6006,20180528,Open,Monday
6007,20180530,Open,Wednesday
6008,20180531,Open,Thursday
6009,20180601,Open,Friday
6010,20180604,Open,Monday
6011,20180605,Open,Tuesday
6012,20180606,Open,Wednesday
6013,20180607,Open,Thursday
6014,20180608,Open,Friday
6015,20180611,Open,Monday
6016,20180612,Open,Tuesday
6017,20180613,Open,Wednesday
6018,20180614,Open,Thursday
6019,20180618,Open,Monday
6020,20180619,Open,Tuesday
6021,20180620,Open,Wednesday
6022,20180621,Open,Thursday
6023,20180622,Open,Friday
6024,20180625,Open,Monday
6025,20180626,Open,Tuesday
6026,20180627,Open,Wednesday
6027,20180628,Open,Thursday
6028,20180629,Open,Friday
6029,20180702,Open,Monday
6030,20180703,Open,Tuesday
6031,20180704,Open,Wednesday
6032,20180705,Open,Thursday
6033,20180706,Open,Friday
6034,20180709,Open,Monday
6035,20180710,Open,Tuesday
6036,20180711,Open,Wednesday
6037,20180712,Open,Thursday
6038,20180713,Open,Friday
6039,20180716,Open,Monday
6040,20180717,Open,Tuesday
6041,20180718,Open,Wednesday
6042,20180719,Open,Thursday
6043,20180720,Open,Friday
6044,20180723,Open,Monday
6045,20180724,Open,Tuesday
6046,20180725,Open,Wednesday
6047,20180726,Open,Thursday
6048,20180727,Open,Friday
6049,20180730,Open,Monday
6050,20180731,Open,Tuesday
6051,20180801,Open,Wednesday
6052,20180802,Open,Thursday
6053,20180803,Open,Friday
6054,20180806,Open,Monday
6055,20180807,Open,Tuesday
6056,20180808,Open,Wednesday
6057,20180809,Open,Thursday
6058,20180810,Open,Friday
6059,20180813,Open,Monday
6060,20180814,Open,Tuesday
6061,20180815,Open,Wednesday
6062,20180816,Open,Thursday
6063,20180817,Open,Friday
6064,20180820,Open,Monday
6065,20180821,Open,Tuesday
6066,20180823,Open,Thursday
6067,20180824,Open,Friday
6068,20180827,Open,Monday
6069,20180828,Open,Tuesday
6070,20180829,Open,Wednesday
6071,20180830,Open,Thursday
6072,20180903,Open,Monday
6073,20180904,Open,Tuesday
6074,20180905,Open,Wednesday
6075,20180906,Open,Thursday
6076,20180907,Open,Friday
6077,20180912,Open,Wednesday
6078,20180913,Open,Thursday
6079,20180914,Open,Friday
6080,20180918,Open,Tuesday
6081,20180919,Open,Wednesday
6082,20180920,Open,Thursday
6083,20180921,Open,Friday
6084,20180924,Open,Monday
6085,20180925,Open,Tuesday
6086,20180926,Open,Wednesday
6087,20180927,Open,Thursday
6088,20180928,Open,Friday
6089,20181001,Open,Monday
6090,20181002,Open,Tuesday
6091,20181003,Open,Wednesday
6092,20181004,Open,Thursday
6093,20181005,Open,Friday
6094,20181008,Open,Monday
6095,20181009,Open,Tuesday
6096,20181010,Open,Wednesday
6097,20181011,Open,Thursday
6098,20181012,Open,Friday
6099,20181015,Open,Monday
6100,20181016,Open,Tuesday
6101,20181017,Open,Wednesday
6102,20181018,Open,Thursday
6103,20181019,Open,Friday
6104,20181022,Open,Monday
6105,20181023,Open,Tuesday
6106,20181024,Open,Wednesday
6107,20181025,Open,Thursday
6108,20181026,Open,Friday
6109,20181029,Open,Monday
6110,20181030,Open,Tuesday
6111,20181031,Open,Wednesday
6112,20181101,Open,Thursday
6113,20181102,Open,Friday
6114,20181105,Open,Monday
6115,20181107,Open,Wednesday
6116,20181108,Open,Thursday
6117,20181109,Open,Friday
6118,20181112,Open,Monday
6119,20181113,Open,Tuesday
6120,20181114,Open,Wednesday
6121,20181115,Open,Thursday
6122,20181116,Open,Friday
6123,20181119,Open,Monday
6124,20181121,Open,Wednesday
6125,20181122,Open,Thursday
6126,20181123,Open,Friday
6127,20181126,Open,Monday
6128,20181127,Open,Tuesday
6129,20181128,Open,Wednesday
6130,20181129,Open,Thursday
6131,20181130,Open,Friday
6132,20181203,Open,Monday
6133,20181204,Open,Tuesday
6134,20181205,Open,Wednesday
6135,20181206,Open,Thursday
6136,20181207,Open,Friday
6137,20181210,Open,Monday
6138,20181211,Open,Tuesday
6139,20181212,Open,Wednesday
6140,20181213,Open,Thursday
6141,20181214,Open,Friday
6142,20181217,Open,Monday
6143,20181218,Open,Tuesday
6144,20181219,Open,Wednesday
6145,20181220,Open,Thursday
6146,20181221,Open,Friday
6147,20181224,Open,Monday
6148,20181226,Open,Wednesday
6149,20181227,Open,Thursday
6150,20181228,Open,Friday
6151,20181231,Open,Monday
6152,20190102,Open,Wednesday
6153,20190103,Open,Thursday
6154,20190104,Open,Friday
6155,20190107,Open,Monday
6156,20190108,Open,Tuesday
6157,20190109,Open,Wednesday
6158,20190110,Open,Thursday
6159,20190111,Open,Friday
6160,20190114,Open,Monday
6161,20190115,Open,Tuesday
6162,20190116,Open,Wednesday
6163,20190117,Open,Thursday
6164,20190118,Open,Friday
6165,20190122,Open,Tuesday
6166,20190123,Open,Wednesday
6167,20190124,Open,Thursday
6168,20190125,Open,Friday
6169,20190128,Open,Monday
6170,20190129,Open,Tuesday
6171,20190130,Open,Wednesday
6172,20190131,Open,Thursday
6173,20190204,Open,Monday
6174,20190207,Open,Thursday
6175,20190208,Open,Friday
6176,20190211,Open,Monday
6177,20190212,Open,Tuesday
6178,20190213,Open,Wednesday
6179,20190214,Open,Thursday
6180,20190215,Open,Friday
6181,20190218,Open,Monday
6182,20190219,Open,Tuesday
6183,20190220,Open,Wednesday
6184,20190221,Open,Thursday
6185,20190222,Open,Friday
6186,20190225,Open,Monday
6187,20190226,Open,Tuesday
6188,20190227,Open,Wednesday
6189,20190228,Open,Thursday
6190,20190301,Open,Friday
6191,20190304,Open,Monday
6192,20190305,Open,Tuesday
6193,20190306,Open,Wednesday
6194,20190307,Open,Thursday
6195,20190308,Open,Friday
6196,20190311,Open,Monday
6197,20190312,Open,Tuesday
6198,20190313,Open,Wednesday
6199,20190314,Open,Thursday
6200,20190315,Open,Friday
6201,20190318,Open,Monday
6202,20190319,Open,Tuesday
6203,20190320,Open,Wednesday
6204,20190321,Open,Thursday
6205,20190322,Open,Friday
6206,20190325,Open,Monday
6207,20190326,Open,Tuesday
6208,20190327,Open,Wednesday
6209,20190328,Open,Thursday
6210,20190329,Open,Friday
6211,20190401,Open,Monday
6212,20190402,Open,Tuesday
6213,20190403,Open,Wednesday
6214,20190404,Open,Thursday
6215,20190405,Open,Friday
6216,20190408,Open,Monday
6217,20190409,Open,Tuesday
6218,20190410,Open,Wednesday
6219,20190411,Open,Thursday
6220,20190412,Open,Friday
6221,20190415,Open,Monday
6222,20190416,Open,Tuesday
6223,20190417,Open,Wednesday
6224,20190418,Open,Thursday
6225,20190419,Open,Friday
6226,20190422,Open,Monday
6227,20190423,Open,Tuesday
6228,20190424,Open,Wednesday
6229,20190425,Open,Thursday
6230,20190426,Open,Friday
6231,20190429,Open,Monday
6232,20190430,Open,Tuesday
6233,20190502,Open,Thursday
6234,20190503,Open,Friday
6235,20190506,Open,Monday
6236,20190507,Open,Tuesday
6237,20190508,Open,Wednesday
6238,20190509,Open,Thursday
6239,20190510,Open,Friday
6240,20190513,Open,Monday
6241,20190514,Open,Tuesday
6242,20190515,Open,Wednesday
6243,20190516,Open,Thursday
6244,20190517,Open,Friday
6245,20190521,Open,Tuesday
6246,20190523,Open,Thursday
6247,20190524,Open,Friday
6248,20190527,Open,Monday
6249,20190528,Open,Tuesday
6250,20190529,Open,Wednesday
6251,20190530,Open,Thursday
6252,20190531,Open,Friday
6253,20190603,Open,Monday
6254,20190604,Open,Tuesday
6255,20190607,Open,Friday
6256,20190610,Open,Monday
6257,20190611,Open,Tuesday
6258,20190612,Open,Wednesday
6259,20190613,Open,Thursday
6260,20190614,Open,Friday
6261,20190617,Open,Monday
6262,20190618,Open,Tuesday
6263,20190619,Open,Wednesday
6264,20190620,Open,Thursday
6265,20190621,Open,Friday
6266,20190624,Open,Monday
6267,20190625,Open,Tuesday
6268,20190626,Open,Wednesday
6269,20190627,Open,Thursday
6270,20190628,Open,Friday
6271,20190701,Open,Monday
6272,20190702,Open,Tuesday
6273,20190703,Open,Wednesday
6274,20190704,Open,Thursday
6275,20190705,Open,Friday
6276,20190708,Open,Monday
6277,20190709,Open,Tuesday
6278,20190710,Open,Wednesday
6279,20190711,Open,Thursday
6280,20190712,Open,Friday
6281,20190715,Open,Monday
6282,20190716,Open,Tuesday
6283,20190717,Open,Wednesday
6284,20190718,Open,Thursday
6285,20190719,Open,Friday
6286,20190722,Open,Monday
6287,20190723,Open,Tuesday
6288,20190724,Open,Wednesday
6289,20190725,Open,Thursday
6290,20190726,Open,Friday
6291,20190729,Open,Monday
6292,20190731,Open,Wednesday
6293,20190801,Open,Thursday
6294,20190802,Open,Friday
6295,20190805,Open,Monday
6296,20190806,Open,Tuesday
6297,20190807,Open,Wednesday
6298,20190808,Open,Thursday
6299,20190809,Open,Friday
6300,20190813,Open,Tuesday
6301,20190814,Open,Wednesday
6302,20190815,Open,Thursday
6303,20190816,Open,Friday
6304,20190819,Open,Monday
6305,20190820,Open,Tuesday
6306,20190821,Open,Wednesday
6307,20190822,Open,Thursday
6308,20190823,Open,Friday
6309,20190826,Open,Monday
6310,20190827,Open,Tuesday
6311,20190828,Open,Wednesday
6312,20190829,Open,Thursday
6313,20190830,Open,Friday
6314,20190903,Open,Tuesday
6315,20190904,Open,Wednesday
6316,20190905,Open,Thursday
6317,20190906,Open,Friday
6318,20190910,Open,Tuesday
6319,20190911,Open,Wednesday
6320,20190912,Open,Thursday
6321,20190913,Open,Friday
6322,20190917,Open,Tuesday
6323,20190918,Open,Wednesday
6324,20190919,Open,Thursday
6325,20190920,Open,Friday
6326,20190923,Open,Monday
6327,20190924,Open,Tuesday
6328,20190925,Open,Wednesday
6329,20190926,Open,Thursday
6330,20190927,Open,Friday
6331,20190930,Open,Monday
6332,20191001,Open,Tuesday
6333,20191002,Open,Wednesday
6334,20191003,Open,Thursday
6335,20191004,Open,Friday
6336,20191007,Open,Monday
6337,20191008,Open,Tuesday
6338,20191009,Open,Wednesday
6339,20191010,Open,Thursday
6340,20191011,Open,Friday
6341,20191014,Open,Monday
6342,20191015,Open,Tuesday
6343,20191016,Open,Wednesday
6344,20191017,Open,Thursday
6345,20191018,Open,Friday
6346,20191021,Open,Monday
6347,20191022,Open,Tuesday
6348,20191023,Open,Wednesday
6349,20191024,Open,Thursday
6350,20191025,Open,Friday
6351,20191029,Open,Tuesday
6352,20191030,Open,Wednesday
6353,20191031,Open,Thursday
6354,20191101,Open,Friday
6355,20191104,Open,Monday
6356,20191105,Open,Tuesday
6357,20191106,Open,Wednesday
6358,20191107,Open,Thursday
6359,20191108,Open,Friday
6360,20191111,Open,Monday
