Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
270,0.600,15,-,-,0.630,'2062,HARBOUR-LINK GROUP BERHAD,24 Oct 2019,0.630,0.63,0.585,MAIN MARKET,0.585,s,TRANSPORTATION & LOGISTICS,0.630,196,05:00PM,26,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2062
271,0.515,200,-0.040,-7.02,0.530,'7501,HARN LEN CORPORATION BHD,24 Oct 2019,0.535,0.57,0.500,MAIN MARKET,0.535,s,PLANTATION,0.530,2,05:00PM,108,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501
272,3.630,10,0.010,+0.28,3.630,'5008,HARRISONS HOLDINGS (MALAYSIA) BERHAD,24 Oct 2019,3.630,3.62,3.630,MAIN MARKET,3.630,s,CONSUMER PRODUCTS & SERVICES,3.700,16,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008
273,5.240,223,0.040,+0.77,5.240,'5168,HARTALEGA HOLDINGS BERHAD,24 Oct 2019,5.250,5.2,5.190,MAIN MARKET,5.200,s,HEALTH CARE,5.250,"5,311",05:00PM,"21,484",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168
274,0.075,"4,290",-0.005,-6.25,0.075,'5187,HB GLOBAL LIMITED,24 Oct 2019,0.085,0.08,0.075,MAIN MARKET,0.085,s,CONSUMER PRODUCTS & SERVICES,0.080,"5,530",05:00PM,"17,088",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187
275,1.270,276,0.020,+1.59,1.280,'7105,HCK CAPITAL GROUP BERHAD,24 Oct 2019,1.280,1.26,1.240,MAIN MARKET,1.250,s,PROPERTY,1.280,"1,459",05:00PM,"7,460",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105
276,25.400,211,-0.060,-0.24,25.400,'3255,HEINEKEN MALAYSIA BERHAD,24 Oct 2019,25.440,25.46,25.320,MAIN MARKET,25.400,s,CONSUMER PRODUCTS & SERVICES,25.460,2,05:00PM,756,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255
277,1.080,453,0.020,+1.87,1.090,'5028,HEITECH PADU BERHAD,24 Oct 2019,1.110,1.07,1.070,MAIN MARKET,1.070,s,TECHNOLOGY,1.090,362,05:00PM,"15,292",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028
278,0.985,475,-,-,0.985,'5121,HEKTAR REAL ESTATE INVESTMENT TRUST,24 Oct 2019,1.000,0.985,0.985,MAIN MARKET,1.000,s,REAL ESTATE INVESTMENT TRUSTS,0.990,80,05:00PM,553,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121
279,4.300,7,-0.020,-0.46,4.300,'4324,HENGYUAN REFINING COMPANY BERHAD,24 Oct 2019,4.320,4.32,4.260,MAIN MARKET,4.310,s,ENERGY,4.350,12,05:00PM,"2,984",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324
280,0.530,"1,050",0.005,+0.94,0.535,'5095,HEVEABOARD BERHAD,24 Oct 2019,0.540,0.53,0.535,MAIN MARKET,0.540,s,INDUSTRIAL PRODUCTS & SERVICES,0.535,15,05:00PM,"1,043",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095
281,0.670,2,-0.025,-3.60,0.670,'5151,HEXTAR GLOBAL BERHAD,24 Oct 2019,0.670,0.695,0.660,MAIN MARKET,0.660,s,INDUSTRIAL PRODUCTS & SERVICES,0.715,50,05:00PM,578,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151
282,0.775,78,0.010,+1.30,0.780,'3298,HEXZA CORPORATION BERHAD,24 Oct 2019,0.780,0.77,0.770,MAIN MARKET,0.775,s,INDUSTRIAL PRODUCTS & SERVICES,0.780,702,05:00PM,"1,398",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
283,0.195,"3,910",-,-,0.195,'5072,HIAP TECK VENTURE BERHAD,24 Oct 2019,0.200,0.195,0.195,MAIN MARKET,0.195,s,INDUSTRIAL PRODUCTS & SERVICES,0.200,"10,748",05:00PM,"11,940",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
284,0.940,43,0.005,+0.53,0.945,'5199,HIBISCUS PETROLEUM BERHAD,24 Oct 2019,0.955,0.94,0.940,MAIN MARKET,0.950,s,ENERGY,0.945,"2,076",05:00PM,"38,590",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
285,0.520,172,-,-,-,'8443,HIL INDUSTRIES BERHAD,24 Oct 2019,-,0.52,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.535,500,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
286,0.500,3,-,-,0.500,'5169,HO HUP CONSTRUCTION COMPANY BHD,24 Oct 2019,0.500,0.5,0.495,MAIN MARKET,0.495,s,CONSTRUCTION,0.505,860,05:00PM,"2,398",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
287,0.075,"9,230",0.005,+6.67,0.080,'9601,HO WAH GENTING BERHAD,24 Oct 2019,0.080,0.075,0.080,MAIN MARKET,0.080,s,INDUSTRIAL PRODUCTS & SERVICES,0.080,64,05:00PM,"7,441",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
288,0.600,100,-0.005,-0.83,0.600,'5165,HOCK HENG STONE INDUSTRIES BHD,24 Oct 2019,0.605,0.605,0.600,MAIN MARKET,0.605,s,INDUSTRIAL PRODUCTS & SERVICES,0.605,220,05:00PM,600,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
289,1.330,346,-,-,1.330,'6238,HOCK SENG LEE BERHAD,24 Oct 2019,1.340,1.33,1.330,MAIN MARKET,1.330,s,CONSTRUCTION,1.340,202,05:00PM,306,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
290,0.670,348,-0.005,-0.74,0.670,'5160,HOMERITZ CORPORATION BERHAD,24 Oct 2019,0.680,0.675,0.665,MAIN MARKET,0.680,s,CONSUMER PRODUCTS & SERVICES,0.675,750,05:00PM,"3,323",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
291,16.800,654,0.100,+0.60,16.800,'5819,HONG LEONG BANK BERHAD,24 Oct 2019,16.860,16.7,16.680,MAIN MARKET,16.700,s,FINANCIAL SERVICES,16.820,142,05:00PM,"20,625",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
292,-,-,-,-,-,'5274,HONG LEONG CAPITAL BERHAD,24 Oct 2019,-,9.6,-,MAIN MARKET,-,Ss,FINANCIAL SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
293,16.460,22,0.020,+0.12,16.480,'1082,HONG LEONG FINANCIAL GROUP BERHAD,24 Oct 2019,16.800,16.46,16.400,MAIN MARKET,16.460,s,FINANCIAL SERVICES,16.500,104,05:00PM,"2,655",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
294,10.620,14,0.200,+1.87,10.900,'3301,HONG LEONG INDUSTRIES BERHAD,24 Oct 2019,11.000,10.7,10.600,MAIN MARKET,10.780,s,CONSUMER PRODUCTS & SERVICES,10.900,8,05:00PM,550,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
295,0.360,"1,286",-0.005,-1.35,0.365,'5291,HPMT HOLDINGS BERHAD,24 Oct 2019,0.370,0.37,0.360,MAIN MARKET,0.370,s,INDUSTRIAL PRODUCTS & SERVICES,0.365,125,05:00PM,"4,456",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291
296,0.810,"1,708",0.005,+0.62,0.815,'0185,HSS ENGINEERS BERHAD,24 Oct 2019,0.815,0.81,0.810,MAIN MARKET,0.810,s,INDUSTRIAL PRODUCTS & SERVICES,0.820,600,05:00PM,"3,023",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185
297,0.330,40,-0.005,-1.49,0.330,'5062,HUA YANG BERHAD,24 Oct 2019,0.335,0.335,0.320,MAIN MARKET,0.335,s,PROPERTY,0.335,65,05:00PM,843,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062
298,0.045,"77,082",-,-,0.050,'7013,HUBLINE BERHAD,24 Oct 2019,0.050,0.05,0.045,MAIN MARKET,0.050,s,TRANSPORTATION & LOGISTICS,0.050,"116,353",05:00PM,"10,098",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013
299,1.040,"1,805",0.010,+0.96,1.050,'5000,HUME INDUSTRIES BERHAD,24 Oct 2019,1.050,1.04,1.040,MAIN MARKET,1.050,s,INDUSTRIAL PRODUCTS & SERVICES,1.050,81,05:00PM,"2,591",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000
300,0.900,"1,563",-,-,0.905,'5024,HUP SENG INDUSTRIES BERHAD,24 Oct 2019,0.905,0.905,0.900,MAIN MARKET,0.905,s,CONSUMER PRODUCTS & SERVICES,0.910,585,05:00PM,"2,791",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024
301,0.245,120,-,-,-,'8478,HWA TAI INDUSTRIES BERHAD,24 Oct 2019,-,0.26,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.260,18,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478
302,0.235,47,-0.010,-4.00,0.240,'4251,I-BERHAD,24 Oct 2019,0.245,0.25,0.230,MAIN MARKET,0.245,s,PROPERTY,0.240,"2,115",05:00PM,"13,755",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251
303,0.525,78,-,-,-,'5084,IBRACO BERHAD,24 Oct 2019,-,0.57,-,MAIN MARKET,-,s,PROPERTY,0.570,52,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084
304,2.410,100,0.030,+1.24,2.440,'5108,ICAPITAL.BIZ BERHAD,24 Oct 2019,2.440,2.41,2.410,MAIN MARKET,2.420,s,CLOSED END FUND,2.450,130,05:00PM,473,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
305,0.035,"116,262",-,-,0.040,'5255,ICON OFFSHORE BERHAD,24 Oct 2019,0.040,0.04,0.035,MAIN MARKET,0.040,s,ENERGY,0.040,"147,487",05:00PM,"3,120",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
306,0.320,393,-,-,0.325,'9113,ICONIC WORLDWIDE BERHAD,24 Oct 2019,0.330,0.325,0.320,MAIN MARKET,0.330,s,CONSUMER PRODUCTS & SERVICES,0.325,"2,033",05:00PM,"11,766",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
307,1.320,50,-,-,1.340,'9687,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,24 Oct 2019,1.340,1.34,1.340,MAIN MARKET,1.340,s,PROPERTY,1.340,893,05:00PM,111,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
308,2.740,50,-,-,-,'5606,IGB BERHAD,24 Oct 2019,-,2.77,-,MAIN MARKET,-,s,PROPERTY,2.760,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
309,1.970,179,0.010,+0.51,1.970,'5227,IGB REAL ESTATE INVESTMENT TRUST,24 Oct 2019,1.980,1.96,1.960,MAIN MARKET,1.970,s,REAL ESTATE INVESTMENT TRUSTS,1.980,"10,326",05:00PM,"12,995",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
310,5.640,766,0.010,+0.18,5.650,'5225,IHH HEALTHCARE BERHAD,24 Oct 2019,5.670,5.64,5.610,MAIN MARKET,5.630,s,HEALTH CARE,5.650,"10,418",05:00PM,"25,249",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
311,2.190,"3,004",-0.040,-1.79,2.200,'3336,IJM CORPORATION BERHAD,24 Oct 2019,2.220,2.24,2.190,MAIN MARKET,2.200,s,CONSTRUCTION,2.200,167,05:00PM,"17,544",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
312,1.480,13,-0.030,-1.99,1.480,'2216,IJM PLANTATIONS BERHAD,24 Oct 2019,1.480,1.51,1.480,MAIN MARKET,1.480,s,PLANTATION,1.500,210,05:00PM,10,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
313,0.085,"43,862",-,-,0.085,'5268,IKHMAS JAYA GROUP BERHAD,24 Oct 2019,0.090,0.085,0.085,MAIN MARKET,0.085,s,CONSTRUCTION,0.090,"23,175",05:00PM,"13,044",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
314,2.070,15,-,-,-,'7222,IMASPRO CORPORATION BERHAD,24 Oct 2019,-,2.16,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,2.180,374,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
315,0.020,"829,119",-,-,0.025,'7243,IMPIANA HOTELS BERHAD,24 Oct 2019,0.025,0.025,0.025,MAIN MARKET,0.025,s,CONSUMER PRODUCTS & SERVICES,0.025,"109,644",05:00PM,"39,440",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243
316,2.070,"22,713",0.010,+0.49,2.070,'0166,INARI AMERTRON BERHAD,24 Oct 2019,2.090,2.06,2.050,MAIN MARKET,2.070,s,TECHNOLOGY,2.080,"3,120",05:00PM,"103,524",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166
317,0.590,10,0.005,+0.84,0.600,'2607,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,24 Oct 2019,0.600,0.595,0.595,MAIN MARKET,0.595,s,PLANTATION,0.595,120,05:00PM,20,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607
318,0.085,"1,262",-,-,-,'9393,INDUSTRONICS BERHAD,24 Oct 2019,-,0.085,-,MAIN MARKET,-,s,TECHNOLOGY,0.095,500,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393
319,0.585,54,0.040,+6.67,0.640,'6262,INNOPRISE PLANTATIONS BERHAD,24 Oct 2019,0.640,0.6,0.585,MAIN MARKET,0.585,s,PLANTATION,0.640,19,05:00PM,27,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262
320,0.875,30,0.030,+3.55,0.875,'3379,INSAS BERHAD,24 Oct 2019,0.880,0.845,0.845,MAIN MARKET,0.855,s,FINANCIAL SERVICES,0.880,"2,923",05:00PM,"41,018",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379
321,0.260,"17,664",-,-,0.260,'0192,INTA BINA GROUP BERHAD,24 Oct 2019,0.265,0.26,0.260,MAIN MARKET,0.265,s,CONSTRUCTION,0.265,"2,833",05:00PM,"1,650",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192
322,0.330,325,-,-,-,'5614,INTEGRATED LOGISTICS BHD,24 Oct 2019,-,0.33,-,MAIN MARKET,-,s,TRANSPORTATION & LOGISTICS,0.360,400,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614
323,4.240,250,-0.030,-0.70,4.250,'1961,IOI CORPORATION BERHAD,24 Oct 2019,4.270,4.28,4.200,MAIN MARKET,4.250,s,PLANTATION,4.250,"1,440",05:00PM,"27,929",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961
324,1.040,"7,525",-0.020,-1.87,1.050,'5249,IOI PROPERTIES GROUP BERHAD,24 Oct 2019,1.080,1.07,1.040,MAIN MARKET,1.060,s,PROPERTY,1.050,"1,852",05:00PM,"44,953",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249
325,0.330,300,-,-,-,'5673,IPMUDA BERHAD,24 Oct 2019,-,0.34,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.430,60,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673
326,0.790,135,0.005,+0.63,0.800,'5107,IQ GROUP HOLDINGS BERHAD,24 Oct 2019,0.820,0.795,0.800,MAIN MARKET,0.820,s,CONSUMER PRODUCTS & SERVICES,0.805,135,05:00PM,200,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107
327,0.100,300,-,-,0.100,'7183,IRE-TEX CORPORATION BERHAD,24 Oct 2019,0.100,0.1,0.100,MAIN MARKET,0.100,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"1,199",05:00PM,700,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183
328,0.450,20,-0.010,-2.04,0.480,'8834,IREKA CORPORATION BERHAD,24 Oct 2019,0.480,0.49,0.440,MAIN MARKET,0.440,s,CONSTRUCTION,0.480,267,05:00PM,52,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834
329,0.885,"5,040",-0.025,-2.75,0.885,'1589,ISKANDAR WATERFRONT CITY BERHAD,24 Oct 2019,0.910,0.91,0.880,MAIN MARKET,0.900,s,PROPERTY,0.890,"2,485",05:00PM,"150,869",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589
330,0.180,317,0.005,+2.70,0.190,'5175,IVORY PROPERTIES GROUP BERHAD,24 Oct 2019,0.190,0.185,0.180,MAIN MARKET,0.180,s,PROPERTY,0.190,241,05:00PM,800,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175
331,1.100,30,-,-,-,'7043,JADE MARVEL GROUP BERHAD,24 Oct 2019,-,1.19,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.180,800,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043
332,0.060,"52,405",-,-,0.065,'7223,JADI IMAGING HOLDINGS BERHAD,24 Oct 2019,0.065,0.065,0.060,MAIN MARKET,0.060,s,CONSUMER PRODUCTS & SERVICES,0.065,"48,238",05:00PM,"4,345",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223
333,0.950,"3,382",0.005,+0.53,0.950,'4723,JAKS RESOURCES BERHAD,24 Oct 2019,0.970,0.945,0.945,MAIN MARKET,0.950,s,CONSTRUCTION,0.955,"1,366",05:00PM,"115,226",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723
334,0.100,"12,015",-,-,-,'8648,JASA KITA BERHAD,24 Oct 2019,-,0.105,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"3,153",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648
335,0.470,980,-,-,0.470,'4383,JAYA TIASA HOLDINGS BHD,24 Oct 2019,0.475,0.47,0.465,MAIN MARKET,0.475,s,PLANTATION,0.475,152,05:00PM,"4,085",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383
336,1.120,140,0.050,+4.59,1.140,'7152,JAYCORP BERHAD,24 Oct 2019,1.150,1.09,1.100,MAIN MARKET,1.100,s,CONSUMER PRODUCTS & SERVICES,1.140,200,05:00PM,"5,332",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152
337,1.460,50,-,-,1.460,'0058,JCBNEXT BERHAD,24 Oct 2019,1.460,1.46,1.460,MAIN MARKET,1.460,s,INDUSTRIAL PRODUCTS & SERVICES,1.470,20,05:00PM,50,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058
338,0.200,"23,740",-,-,0.205,'5161,JCY INTERNATIONAL BERHAD,24 Oct 2019,0.205,0.205,0.200,MAIN MARKET,0.205,s,TECHNOLOGY,0.205,"9,996",05:00PM,"55,353",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161
339,0.305,4,-0.010,-3.13,0.310,'8931,JERASIA CAPITAL BERHAD,24 Oct 2019,0.310,0.32,0.310,MAIN MARKET,0.310,s,CONSUMER PRODUCTS & SERVICES,0.320,150,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931
340,0.320,396,-,-,0.320,'8923,JIANKUN INTERNATIONAL BERHAD,24 Oct 2019,0.330,0.32,0.320,MAIN MARKET,0.330,s,PROPERTY,0.350,"1,080",05:00PM,"1,020",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923
341,0.075,"15,052",0.005,+6.67,0.080,'6769,JKG LAND BERHAD,24 Oct 2019,0.080,0.075,0.075,MAIN MARKET,0.075,s,PROPERTY,0.080,"40,856",05:00PM,"10,544",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769
342,0.070,30,-,-,0.070,'3441,JOHAN HOLDINGS BERHAD,24 Oct 2019,0.070,0.07,0.065,MAIN MARKET,0.065,s,FINANCIAL SERVICES,0.075,"1,125",05:00PM,720,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441
343,1.340,100,0.030,+2.27,1.350,'7167,JOHORE TIN BERHAD,24 Oct 2019,1.350,1.32,1.330,MAIN MARKET,1.330,s,CONSUMER PRODUCTS & SERVICES,1.350,848,05:00PM,"2,207",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167
344,0.095,"3,990",-,-,0.100,'5172,K-STAR SPORTS LIMITED,24 Oct 2019,0.100,0.1,0.100,MAIN MARKET,0.100,s,CONSUMER PRODUCTS & SERVICES,0.100,"1,000",05:00PM,"26,000",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172
345,0.425,300,0.015,+3.61,0.430,'5192,K.SENG SENG CORPORATION BERHAD,24 Oct 2019,0.430,0.415,0.420,MAIN MARKET,0.420,s,INDUSTRIAL PRODUCTS & SERVICES,0.430,13,05:00PM,260,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5192
346,0.260,100,-,-,-,'8672,KAMDAR GROUP (M) BERHAD,24 Oct 2019,-,0.275,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.300,116,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8672
347,0.105,"1,449,866",0.005,+4.76,0.110,'3115,KARAMBUNAI CORP BHD,24 Oct 2019,0.110,0.105,0.105,MAIN MARKET,0.110,s,PROPERTY,0.110,"207,853",05:00PM,"25,764",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3115
348,0.450,"4,620",-0.005,-1.10,0.450,'5247,KAREX BERHAD,24 Oct 2019,0.455,0.455,0.445,MAIN MARKET,0.455,s,CONSUMER PRODUCTS & SERVICES,0.455,541,05:00PM,"4,517",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5247
349,0.125,"2,172",-,-,0.130,'0054,KARYON INDUSTRIES BERHAD,24 Oct 2019,0.130,0.13,0.130,MAIN MARKET,0.130,s,INDUSTRIAL PRODUCTS & SERVICES,0.130,"3,263",05:00PM,700,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0054
350,1.320,6,0.010,+0.76,1.320,'7216,KAWAN FOOD BERHAD,24 Oct 2019,1.340,1.31,1.310,MAIN MARKET,1.310,s,CONSUMER PRODUCTS & SERVICES,1.350,47,05:00PM,"1,888",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7216
351,4.540,10,-0.020,-0.43,4.600,'3476,KECK SENG (MALAYSIA) BERHAD,24 Oct 2019,4.600,4.62,4.500,MAIN MARKET,4.600,s,INDUSTRIAL PRODUCTS & SERVICES,4.600,108,05:00PM,128,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3476
352,0.480,50,-,-,-,'7199,KEIN HING INTERNATIONAL BERHAD,24 Oct 2019,-,0.485,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.550,116,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7199
353,1.350,"1,632",-0.020,-1.46,1.350,'0151,KELINGTON GROUP BERHAD,24 Oct 2019,1.400,1.37,1.340,MAIN MARKET,1.370,s,INDUSTRIAL PRODUCTS & SERVICES,1.360,430,05:00PM,"14,851",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0151
354,0.590,170,-,-,-,'7323,KEN HOLDINGS BERHAD,24 Oct 2019,-,0.62,-,MAIN MARKET,-,s,PROPERTY,0.610,211,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7323
355,0.475,172,-0.005,-1.04,0.475,'6483,KENANGA INVESTMENT BANK BERHAD,24 Oct 2019,0.480,0.48,0.475,MAIN MARKET,0.480,s,FINANCIAL SERVICES,0.480,412,05:00PM,995,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6483
