Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
271,MAIN MARKET,PLANTATION,'7501,-0.01,-1.63,602,2,0.555,0.595,48,0.615,0.565,0.605,0.55,s,18-Oct-19,05:00PM,0.605,HARN LEN CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7501
272,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5008,-,-,50,195,3.62,3.7,10,3.62,3.63,3.63,3.62,s,18-Oct-19,05:00PM,3.62,HARRISONS HOLDINGS (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5008
273,MAIN MARKET,HEALTH CARE,'5168,0.01,0.19,"16,521",20,5.24,5.25,"18,233",5.24,5.25,5.25,5.22,s,18-Oct-19,05:00PM,5.25,HARTALEGA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5168
274,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5187,-0.01,-10,"77,406","2,004",0.09,0.095,"8,867",0.1,0.105,0.105,0.09,s,18-Oct-19,05:00PM,0.09,HB GLOBAL LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5187
275,MAIN MARKET,PROPERTY,'7105,-,-,-,150,1.21,1.22,210,1.22,-,-,-,s,18-Oct-19,05:00PM,-,HCK CAPITAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7105
276,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3255,0.22,0.87,480,30,25.3,25.46,17,25.24,25.1,25.5,25.1,s,18-Oct-19,05:00PM,25.46,HEINEKEN MALAYSIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3255
277,MAIN MARKET,TECHNOLOGY,'5028,0.04,3.7,"20,078",27,1.11,1.12,"1,358",1.08,1.09,1.14,1.06,s,18-Oct-19,05:00PM,1.12,HEITECH PADU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5028
278,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5121,0.015,1.52,235,180,0.99,1,476,0.985,0.985,1,0.985,s,18-Oct-19,05:00PM,1,HEKTAR REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5121
279,MAIN MARKET,ENERGY,'4324,-0.03,-0.68,"2,417",208,4.37,4.39,90,4.4,4.4,4.41,4.37,s,18-Oct-19,05:00PM,4.37,HENGYUAN REFINING COMPANY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4324
280,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5095,0.005,0.92,"37,391","2,647",0.545,0.55,229,0.545,0.555,0.58,0.545,s,18-Oct-19,05:00PM,0.55,HEVEABOARD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5095
281,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5151,0.045,6.67,80,3,0.67,0.72,90,0.675,0.67,0.72,0.67,s,18-Oct-19,05:00PM,0.72,HEXTAR GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5151
282,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3298,-0.005,-0.65,890,"1,281",0.76,0.775,530,0.765,0.77,0.775,0.76,s,18-Oct-19,05:00PM,0.76,HEXZA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
283,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5072,-,-,"7,417","9,709",0.19,0.195,"11,316",0.195,0.195,0.195,0.19,s,18-Oct-19,05:00PM,0.195,HIAP TECK VENTURE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
284,MAIN MARKET,ENERGY,'5199,-0.015,-1.58,"88,541","1,886",0.935,0.94,"1,520",0.95,0.95,0.955,0.925,s,18-Oct-19,05:00PM,0.935,HIBISCUS PETROLEUM BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
285,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8443,-,-,-,250,0.51,0.54,20,0.525,-,-,-,s,18-Oct-19,05:00PM,-,HIL INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
286,MAIN MARKET,CONSTRUCTION,'5169,-0.005,-1,"5,350","2,710",0.495,0.5,112,0.5,0.5,0.5,0.495,s,18-Oct-19,05:00PM,0.495,HO HUP CONSTRUCTION COMPANY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
287,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'9601,-,-,-,50,0.075,0.08,"4,449",0.075,-,-,-,s,18-Oct-19,05:00PM,-,HO WAH GENTING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
288,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5165,-,-,-,500,0.61,0.625,200,0.61,-,-,-,s,18-Oct-19,05:00PM,-,HOCK HENG STONE INDUSTRIES BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
289,MAIN MARKET,CONSTRUCTION,'6238,-,-,79,34,1.33,1.35,50,1.33,1.33,1.33,1.33,s,18-Oct-19,05:00PM,1.33,HOCK SENG LEE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
290,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5160,0.04,6.15,"16,432",946,0.685,0.69,84,0.65,0.65,0.7,0.65,s,18-Oct-19,05:00PM,0.69,HOMERITZ CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
291,MAIN MARKET,FINANCIAL SERVICES,'5819,0.16,0.95,"15,523",100,16.94,17,110,16.84,16.82,17.04,16.74,s,18-Oct-19,05:00PM,17,HONG LEONG BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
292,MAIN MARKET,FINANCIAL SERVICES,'5274,-,-,-,-,-,-,-,9.6,-,-,-,Ss,18-Oct-19,05:00PM,-,HONG LEONG CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
293,MAIN MARKET,FINANCIAL SERVICES,'1082,-0.1,-0.61,"1,026",33,16.22,16.32,16,16.34,16.18,16.4,16.18,s,18-Oct-19,05:00PM,16.24,HONG LEONG FINANCIAL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
294,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'3301,-0.02,-0.19,138,16,10.42,10.56,1,10.58,10.54,10.56,10.4,s,18-Oct-19,05:00PM,10.56,HONG LEONG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
295,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5291,0.035,9.86,"21,916",159,0.39,0.395,"1,757",0.355,0.355,0.4,0.355,s,18-Oct-19,05:00PM,0.39,HPMT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291
296,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0185,-,-,"6,381",11,0.79,0.795,654,0.79,0.78,0.795,0.775,s,18-Oct-19,05:00PM,0.79,HSS ENGINEERS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185
297,MAIN MARKET,PROPERTY,'5062,-,-,235,191,0.335,0.34,90,0.34,0.335,0.34,0.335,s,18-Oct-19,05:00PM,0.34,HUA YANG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062
298,MAIN MARKET,TRANSPORTATION & LOGISTICS,'7013,-,-,"15,705","98,404",0.045,0.05,"141,083",0.05,0.045,0.05,0.045,s,18-Oct-19,05:00PM,0.05,HUBLINE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013
299,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5000,-,-,"3,837",172,1.05,1.07,850,1.05,1.06,1.07,1.05,s,18-Oct-19,05:00PM,1.05,HUME INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000
300,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5024,-0.005,-0.55,"2,377",385,0.9,0.91,605,0.905,0.905,0.905,0.9,s,18-Oct-19,05:00PM,0.9,HUP SENG INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024
301,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8478,-,-,-,280,0.25,0.26,24,0.26,-,-,-,s,18-Oct-19,05:00PM,-,HWA TAI INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478
302,MAIN MARKET,PROPERTY,'4251,-0.005,-1.69,"2,077","2,162",0.285,0.29,"1,339",0.295,0.295,0.295,0.285,s,18-Oct-19,05:00PM,0.29,I-BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251
303,MAIN MARKET,PROPERTY,'5084,-,-,-,200,0.525,0.55,72,0.53,-,-,-,s,18-Oct-19,05:00PM,-,IBRACO BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084
304,MAIN MARKET,CLOSED END FUND,'5108,0.01,0.41,991,580,2.4,2.43,139,2.42,2.42,2.43,2.4,s,18-Oct-19,05:00PM,2.43,ICAPITAL.BIZ BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
305,MAIN MARKET,ENERGY,'5255,-0.005,-12.5,"198,058","87,185",0.035,0.04,"119,704",0.04,0.04,0.04,0.035,s,18-Oct-19,05:00PM,0.035,ICON OFFSHORE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
306,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'9113,-,-,"19,924",152,0.33,0.335,"2,900",0.335,0.34,0.34,0.325,s,18-Oct-19,05:00PM,0.335,ICONIC WORLDWIDE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
307,MAIN MARKET,PROPERTY,'9687,-,-,-,483,1.34,1.35,30,1.38,-,-,-,s,18-Oct-19,05:00PM,-,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
308,MAIN MARKET,PROPERTY,'5606,-,-,-,200,2.75,2.78,184,2.78,-,-,-,s,18-Oct-19,05:00PM,-,IGB BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
309,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5227,0.02,1.04,"25,655",610,1.94,1.96,203,1.92,1.92,1.96,1.92,s,18-Oct-19,05:00PM,1.94,IGB REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
310,MAIN MARKET,HEALTH CARE,'5225,-0.07,-1.22,"25,130","19,330",5.67,5.69,894,5.74,5.67,5.7,5.65,s,18-Oct-19,05:00PM,5.67,IHH HEALTHCARE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
311,MAIN MARKET,CONSTRUCTION,'3336,0.01,0.45,"53,973",317,2.2,2.21,"8,543",2.2,2.2,2.21,2.18,s,18-Oct-19,05:00PM,2.21,IJM CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
312,MAIN MARKET,PLANTATION,'2216,0.02,1.36,56,100,1.47,1.49,336,1.47,1.44,1.5,1.44,s,18-Oct-19,05:00PM,1.49,IJM PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
313,MAIN MARKET,CONSTRUCTION,'5268,-0.005,-5.56,"40,579","1,470",0.085,0.09,"19,380",0.09,0.09,0.09,0.08,s,18-Oct-19,05:00PM,0.085,IKHMAS JAYA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
314,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7222,-,-,"2,570",20,2.06,2.17,"1,158",2.17,2.17,2.17,2.16,s,18-Oct-19,05:00PM,2.17,IMASPRO CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
315,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7243,-,-,"375,950","644,063",0.02,0.025,"191,499",0.025,0.025,0.025,0.02,s,18-Oct-19,05:00PM,0.025,IMPIANA HOTELS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243
316,MAIN MARKET,TECHNOLOGY,'0166,0.01,0.5,"229,179","33,404",2.01,2.02,"5,906",2.0,1.99,2.03,1.97,s,18-Oct-19,05:00PM,2.01,INARI AMERTRON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166
317,MAIN MARKET,PLANTATION,'2607,0.005,0.83,50,10,0.605,0.61,261,0.605,0.605,0.61,0.595,s,18-Oct-19,05:00PM,0.61,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607
318,MAIN MARKET,TECHNOLOGY,'9393,-,-,-,"1,362",0.085,0.095,500,0.09,-,-,-,s,18-Oct-19,05:00PM,-,INDUSTRONICS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393
319,MAIN MARKET,PLANTATION,'6262,-,-,-,40,0.6,0.67,19,0.67,-,-,-,s,18-Oct-19,05:00PM,-,INNOPRISE PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262
320,MAIN MARKET,FINANCIAL SERVICES,'3379,0.005,0.61,"2,384","1,125",0.82,0.825,602,0.82,0.82,0.825,0.815,s,18-Oct-19,05:00PM,0.825,INSAS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379
321,MAIN MARKET,CONSTRUCTION,'0192,-,-,"4,404","1,525",0.265,0.27,"5,595",0.265,0.265,0.265,0.265,s,18-Oct-19,05:00PM,0.265,INTA BINA GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192
322,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5614,-0.005,-1.45,4,246,0.34,0.365,10,0.345,0.34,0.34,0.34,s,18-Oct-19,05:00PM,0.34,INTEGRATED LOGISTICS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614
323,MAIN MARKET,PLANTATION,'1961,-0.15,-3.41,"11,192",863,4.25,4.29,33,4.4,4.28,4.37,4.25,s,18-Oct-19,05:00PM,4.25,IOI CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961
324,MAIN MARKET,PROPERTY,'5249,-0.02,-1.82,"63,375","3,563",1.08,1.09,600,1.1,1.1,1.12,1.08,s,18-Oct-19,05:00PM,1.08,IOI PROPERTIES GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249
325,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5673,-,-,-,2,0.34,0.4,50,0.36,-,-,-,s,18-Oct-19,05:00PM,-,IPMUDA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673
326,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5107,-,-,-,100,0.79,0.825,100,0.81,-,-,-,s,18-Oct-19,05:00PM,-,IQ GROUP HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107
327,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7183,-0.01,-9.09,278,222,0.1,0.105,"1,199",0.11,0.1,0.1,0.1,s,18-Oct-19,05:00PM,0.1,IRE-TEX CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183
328,MAIN MARKET,CONSTRUCTION,'8834,-,-,40,20,0.445,0.49,468,0.49,0.46,0.49,0.46,s,18-Oct-19,05:00PM,0.49,IREKA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834
329,MAIN MARKET,PROPERTY,'1589,-0.01,-1.12,"66,087","1,000",0.875,0.885,"1,730",0.895,0.9,0.9,0.87,s,18-Oct-19,05:00PM,0.885,ISKANDAR WATERFRONT CITY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589
330,MAIN MARKET,PROPERTY,'5175,0.01,5.56,"1,184",26,0.18,0.19,301,0.18,0.18,0.19,0.18,s,18-Oct-19,05:00PM,0.19,IVORY PROPERTIES GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175
331,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7043,-,-,-,30,1.1,1.18,800,1.19,-,-,-,s,18-Oct-19,05:00PM,-,JADE MARVEL GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043
332,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7223,0.005,8.33,"75,895",745,0.06,0.065,"45,721",0.06,0.06,0.065,0.055,s,18-Oct-19,05:00PM,0.065,JADI IMAGING HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223
333,MAIN MARKET,CONSTRUCTION,'4723,-0.025,-2.59,"160,003",244,0.94,0.945,50,0.965,0.965,0.985,0.925,s,18-Oct-19,05:00PM,0.94,JAKS RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723
334,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'8648,-,-,-,"16,538",0.1,0.105,500,0.11,-,-,-,s,18-Oct-19,05:00PM,-,JASA KITA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648
335,MAIN MARKET,PLANTATION,'4383,0.01,2.06,"2,705",1,0.485,0.495,542,0.485,0.48,0.495,0.48,s,18-Oct-19,05:00PM,0.495,JAYA TIASA HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383
336,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7152,-0.02,-1.83,755,210,1.06,1.07,53,1.09,1.09,1.09,1.06,s,18-Oct-19,05:00PM,1.07,JAYCORP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152
337,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0058,-,-,-,400,1.45,1.48,20,1.46,-,-,-,s,18-Oct-19,05:00PM,-,JCBNEXT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058
338,MAIN MARKET,TECHNOLOGY,'5161,0.005,2.78,"31,780","17,800",0.18,0.185,"2,395",0.18,0.18,0.19,0.18,s,18-Oct-19,05:00PM,0.185,JCY INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161
339,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8931,-,-,2,3,0.32,0.355,20,0.32,0.32,0.32,0.32,s,18-Oct-19,05:00PM,0.32,JERASIA CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931
340,MAIN MARKET,PROPERTY,'8923,-,-,-,"1,500",0.32,0.34,110,0.34,-,-,-,s,18-Oct-19,05:00PM,-,JIANKUN INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923
341,MAIN MARKET,PROPERTY,'6769,-,-,"1,001","1,199",0.075,0.08,"34,429",0.075,0.075,0.075,0.075,s,18-Oct-19,05:00PM,0.075,JKG LAND BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769
342,MAIN MARKET,FINANCIAL SERVICES,'3441,-0.005,-6.67,910,"1,890",0.07,0.075,"2,130",0.075,0.07,0.07,0.07,s,18-Oct-19,05:00PM,0.07,JOHAN HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441
343,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7167,-0.01,-0.76,"3,514",475,1.3,1.31,306,1.32,1.3,1.31,1.29,s,18-Oct-19,05:00PM,1.31,JOHORE TIN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167
344,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5172,0.005,5,"18,320","6,795",0.1,0.105,"2,789",0.1,0.1,0.105,0.1,s,18-Oct-19,05:00PM,0.105,K-STAR SPORTS LIMITED,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172
345,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5192,-,-,-,160,0.425,0.44,50,0.425,-,-,-,s,18-Oct-19,05:00PM,-,K.SENG SENG CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5192
346,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'8672,-,-,-,44,0.265,0.31,148,0.275,-,-,-,s,18-Oct-19,05:00PM,-,KAMDAR GROUP (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8672
347,MAIN MARKET,PROPERTY,'3115,-,-,"17,995","1,295,736",0.105,0.11,"185,082",0.105,0.105,0.11,0.105,s,18-Oct-19,05:00PM,0.105,KARAMBUNAI CORP BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3115
348,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5247,-0.015,-3.26,"23,117",235,0.445,0.45,"1,824",0.46,0.46,0.46,0.445,s,18-Oct-19,05:00PM,0.445,KAREX BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5247
349,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0054,-,-,"1,974","2,200",0.125,0.135,"1,969",0.135,0.13,0.135,0.13,s,18-Oct-19,05:00PM,0.135,KARYON INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0054
350,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7216,0.01,0.79,780,490,1.28,1.29,43,1.27,1.28,1.28,1.27,s,18-Oct-19,05:00PM,1.28,KAWAN FOOD BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7216
351,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'3476,0.02,0.43,8,1,4.63,4.7,29,4.68,4.68,4.7,4.68,s,18-Oct-19,05:00PM,4.7,KECK SENG (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3476
352,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7199,-,-,-,50,0.48,0.545,40,0.485,-,-,-,s,18-Oct-19,05:00PM,-,KEIN HING INTERNATIONAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7199
353,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0151,0.04,3.03,"38,696","1,508",1.35,1.36,589,1.32,1.32,1.38,1.32,s,18-Oct-19,05:00PM,1.36,KELINGTON GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0151
354,MAIN MARKET,PROPERTY,'7323,-,-,-,25,0.59,0.63,80,0.58,-,-,-,s,18-Oct-19,05:00PM,-,KEN HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7323
355,MAIN MARKET,FINANCIAL SERVICES,'6483,0.005,1.02,860,79,0.485,0.495,674,0.49,0.49,0.495,0.49,s,18-Oct-19,05:00PM,0.495,KENANGA INVESTMENT BANK BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6483
356,MAIN MARKET,CONSTRUCTION,'7161,-0.02,-1.45,"2,534",2,1.35,1.36,"9,102",1.38,1.39,1.39,1.35,s,18-Oct-19,05:00PM,1.36,KERJAYA PROSPEK GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7161
357,MAIN MARKET,TECHNOLOGY,'9334,0.07,0.93,328,28,7.62,7.66,2,7.55,7.68,7.72,7.62,s,18-Oct-19,05:00PM,7.62,KESM INDUSTRIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9334
358,MAIN MARKET,TECHNOLOGY,'0143,-0.005,-7.14,"12,894","48,447",0.065,0.07,"11,662",0.07,0.07,0.07,0.065,s,18-Oct-19,05:00PM,0.065,KEY ASIC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0143
359,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'6203,0.005,2,"14,067",731,0.255,0.26,"1,983",0.25,0.25,0.26,0.245,s,18-Oct-19,05:00PM,0.255,KHEE SAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6203
360,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7062,-,-,-,50,1.35,1.55,10,1.54,-,-,-,s,18-Oct-19,05:00PM,-,KHIND HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7062
